realtime_start,date,value
2009-07-31 00:00:00,1966-07-01 00:00:00,3853.3
2011-07-29 00:00:00,1966-07-01 00:00:00,3850.0
2013-07-31 00:00:00,1966-07-01 00:00:00,4245.2
2014-07-30 00:00:00,1966-07-01 00:00:00,4249.2
2017-10-27 00:00:00,1966-07-01 00:00:00,4249.152
2018-07-27 00:00:00,1966-07-01 00:00:00,4459.195
2021-07-29 00:00:00,1966-07-01 00:00:00,4462.053
2023-09-28 00:00:00,1966-07-01 00:00:00,4788.254
1991-12-04 00:00:00,1966-10-01 00:00:00,2646.1
1992-04-28 00:00:00,1966-10-01 00:00:00,2640.5
1996-01-19 00:00:00,1966-10-01 00:00:00,3092.6
1997-05-07 00:00:00,1966-10-01 00:00:00,3102.4
1999-10-29 00:00:00,1966-10-01 00:00:00,3233.5
2000-04-03 00:00:00,1966-10-01 00:00:00,3261.8
2003-12-10 00:00:00,1966-10-01 00:00:00,3433.7
2009-07-31 00:00:00,1966-10-01 00:00:00,3884.5
2011-07-29 00:00:00,1966-10-01 00:00:00,3881.2
2013-07-31 00:00:00,1966-10-01 00:00:00,4281.6
2014-07-30 00:00:00,1966-10-01 00:00:00,4285.6
2017-10-27 00:00:00,1966-10-01 00:00:00,4285.582
2018-07-27 00:00:00,1966-10-01 00:00:00,4495.777
2021-07-29 00:00:00,1966-10-01 00:00:00,4498.66
2023-09-28 00:00:00,1966-10-01 00:00:00,4827.537
1991-12-04 00:00:00,1967-01-01 00:00:00,2662.1
1992-04-28 00:00:00,1967-01-01 00:00:00,2657.2
1996-01-19 00:00:00,1967-01-01 00:00:00,3119.7
1997-05-07 00:00:00,1967-01-01 00:00:00,3127.2
1999-10-29 00:00:00,1967-01-01 00:00:00,3263.2
2000-04-03 00:00:00,1967-01-01 00:00:00,3291.8
2003-12-10 00:00:00,1967-01-01 00:00:00,3464.1
2009-07-31 00:00:00,1967-01-01 00:00:00,3918.7
2011-07-29 00:00:00,1967-01-01 00:00:00,3915.4
2013-07-31 00:00:00,1967-01-01 00:00:00,4320.9
2014-07-30 00:00:00,1967-01-01 00:00:00,4324.9
2017-10-27 00:00:00,1967-01-01 00:00:00,4324.926
2018-07-27 00:00:00,1967-01-01 00:00:00,4535.591
2021-07-29 00:00:00,1967-01-01 00:00:00,4538.498
2023-09-28 00:00:00,1967-01-01 00:00:00,4870.299
1991-12-04 00:00:00,1967-04-01 00:00:00,2673.7
1992-04-28 00:00:00,1967-04-01 00:00:00,2669.0
1996-01-19 00:00:00,1967-04-01 00:00:00,3122.3
1997-05-07 00:00:00,1967-04-01 00:00:00,3129.5
1999-10-29 00:00:00,1967-04-01 00:00:00,3261.1
2000-04-03 00:00:00,1967-04-01 00:00:00,3289.7
2003-12-10 00:00:00,1967-04-01 00:00:00,3464.3
2009-07-31 00:00:00,1967-04-01 00:00:00,3919.6
2011-07-29 00:00:00,1967-04-01 00:00:00,3916.2
2013-07-31 00:00:00,1967-04-01 00:00:00,4324.7
2014-07-30 00:00:00,1967-04-01 00:00:00,4328.7
2017-10-27 00:00:00,1967-04-01 00:00:00,4328.72
2018-07-27 00:00:00,1967-04-01 00:00:00,4538.37
2021-07-29 00:00:00,1967-04-01 00:00:00,4541.28
2023-09-28 00:00:00,1967-04-01 00:00:00,4873.287
1991-12-04 00:00:00,1967-07-01 00:00:00,2704.9
1992-04-28 00:00:00,1967-07-01 00:00:00,2699.5
1996-01-19 00:00:00,1967-07-01 00:00:00,3147.3
1997-05-07 00:00:00,1967-07-01 00:00:00,3154.2
1999-10-29 00:00:00,1967-07-01 00:00:00,3284.6
2000-04-03 00:00:00,1967-07-01 00:00:00,3313.5
2003-12-10 00:00:00,1967-07-01 00:00:00,3491.8
2009-07-31 00:00:00,1967-07-01 00:00:00,3950.8
2011-07-29 00:00:00,1967-07-01 00:00:00,3947.5
2013-07-31 00:00:00,1967-07-01 00:00:00,4362.0
2014-07-30 00:00:00,1967-07-01 00:00:00,4366.1
2017-10-27 00:00:00,1967-07-01 00:00:00,4366.088
2018-07-27 00:00:00,1967-07-01 00:00:00,4581.309
2021-07-29 00:00:00,1967-07-01 00:00:00,4584.246
2023-09-28 00:00:00,1967-07-01 00:00:00,4919.392
1991-12-04 00:00:00,1967-10-01 00:00:00,2720.6
1992-04-28 00:00:00,1967-10-01 00:00:00,2715.1
1996-01-19 00:00:00,1967-10-01 00:00:00,3171.6
1997-05-07 00:00:00,1967-10-01 00:00:00,3178.0
1999-10-29 00:00:00,1967-10-01 00:00:00,3309.1
2000-04-03 00:00:00,1967-10-01 00:00:00,3338.3
2003-12-10 00:00:00,1967-10-01 00:00:00,3518.2
2009-07-31 00:00:00,1967-10-01 00:00:00,3981.0
2011-07-29 00:00:00,1967-10-01 00:00:00,3977.6
2013-07-31 00:00:00,1967-10-01 00:00:00,4397.1
2014-07-30 00:00:00,1967-10-01 00:00:00,4401.2
2017-10-27 00:00:00,1967-10-01 00:00:00,4401.233
2018-07-27 00:00:00,1967-10-01 00:00:00,4615.853
2021-07-29 00:00:00,1967-10-01 00:00:00,4618.812
2023-09-28 00:00:00,1967-10-01 00:00:00,4956.477
1991-12-04 00:00:00,1968-01-01 00:00:00,2758.0
1992-04-28 00:00:00,1968-01-01 00:00:00,2752.1
1996-01-19 00:00:00,1968-01-01 00:00:00,3230.2
1997-05-07 00:00:00,1968-01-01 00:00:00,3236.2
1999-10-29 00:00:00,1968-01-01 00:00:00,3375.9
2000-04-03 00:00:00,1968-01-01 00:00:00,3406.2
2003-12-10 00:00:00,1968-01-01 00:00:00,3590.7
2009-07-31 00:00:00,1968-01-01 00:00:00,4063.0
2011-07-29 00:00:00,1968-01-01 00:00:00,4059.5
2013-07-31 00:00:00,1968-01-01 00:00:00,4486.4
2014-07-30 00:00:00,1968-01-01 00:00:00,4490.6
2017-10-27 00:00:00,1968-01-01 00:00:00,4490.609
2018-07-27 00:00:00,1968-01-01 00:00:00,4709.993
2021-07-29 00:00:00,1968-01-01 00:00:00,4713.013
2023-09-28 00:00:00,1968-01-01 00:00:00,5057.553
1991-12-04 00:00:00,1968-04-01 00:00:00,2802.2
1992-04-28 00:00:00,1968-04-01 00:00:00,2796.9
1996-01-19 00:00:00,1968-04-01 00:00:00,3286.6
1997-05-07 00:00:00,1968-04-01 00:00:00,3292.1
1999-10-29 00:00:00,1968-04-01 00:00:00,3434.0
2000-04-03 00:00:00,1968-04-01 00:00:00,3464.8
2003-12-10 00:00:00,1968-04-01 00:00:00,3651.6
2009-07-31 00:00:00,1968-04-01 00:00:00,4132.0
2011-07-29 00:00:00,1968-04-01 00:00:00,4128.5
2013-07-31 00:00:00,1968-04-01 00:00:00,4562.2
2014-07-30 00:00:00,1968-04-01 00:00:00,4566.4
2017-10-27 00:00:00,1968-04-01 00:00:00,4566.442
2018-07-27 00:00:00,1968-04-01 00:00:00,4788.688
2021-07-29 00:00:00,1968-04-01 00:00:00,4791.758
2023-09-28 00:00:00,1968-04-01 00:00:00,5142.033
1991-12-04 00:00:00,1968-07-01 00:00:00,2819.1
1992-04-28 00:00:00,1968-07-01 00:00:00,2816.8
1996-01-19 00:00:00,1968-07-01 00:00:00,3311.1
1997-05-07 00:00:00,1968-07-01 00:00:00,3316.1
1999-10-29 00:00:00,1968-07-01 00:00:00,3458.6
2000-04-03 00:00:00,1968-07-01 00:00:00,3489.2
2003-12-10 00:00:00,1968-07-01 00:00:00,3676.5
2009-07-31 00:00:00,1968-07-01 00:00:00,4160.3
2011-07-29 00:00:00,1968-07-01 00:00:00,4156.7
2013-07-31 00:00:00,1968-07-01 00:00:00,4595.0
2014-07-30 00:00:00,1968-07-01 00:00:00,4599.3
2017-10-27 00:00:00,1968-07-01 00:00:00,4599.332
2018-07-27 00:00:00,1968-07-01 00:00:00,4825.799
2021-07-29 00:00:00,1968-07-01 00:00:00,4828.892
2023-09-28 00:00:00,1968-07-01 00:00:00,5181.859
1991-12-04 00:00:00,1968-10-01 00:00:00,2824.8
1992-04-28 00:00:00,1968-10-01 00:00:00,2821.7
1996-01-19 00:00:00,1968-10-01 00:00:00,3326.3
1997-05-07 00:00:00,1968-10-01 00:00:00,3331.2
1999-10-29 00:00:00,1968-10-01 00:00:00,3473.9
2000-04-03 00:00:00,1968-10-01 00:00:00,3504.1
2003-12-10 00:00:00,1968-10-01 00:00:00,3692.0
2009-07-31 00:00:00,1968-10-01 00:00:00,4178.3
2011-07-29 00:00:00,1968-10-01 00:00:00,4174.7
2013-07-31 00:00:00,1968-10-01 00:00:00,4615.4
2014-07-30 00:00:00,1968-10-01 00:00:00,4619.8
2017-10-27 00:00:00,1968-10-01 00:00:00,4619.803
2018-07-27 00:00:00,1968-10-01 00:00:00,4844.779
2021-07-29 00:00:00,1968-10-01 00:00:00,4847.885
2023-09-28 00:00:00,1968-10-01 00:00:00,5202.212
1991-12-04 00:00:00,1969-01-01 00:00:00,2867.4
1992-04-28 00:00:00,1969-01-01 00:00:00,2864.6
1996-01-19 00:00:00,1969-01-01 00:00:00,3376.9
1997-05-07 00:00:00,1969-01-01 00:00:00,3381.9
1999-10-29 00:00:00,1969-01-01 00:00:00,3529.1
2000-04-03 00:00:00,1969-01-01 00:00:00,3558.3
2003-12-10 00:00:00,1969-01-01 00:00:00,3750.2
2009-07-31 00:00:00,1969-01-01 00:00:00,4244.1
2011-07-29 00:00:00,1969-01-01 00:00:00,4240.5
2013-07-31 00:00:00,1969-01-01 00:00:00,4687.1
2014-07-30 00:00:00,1969-01-01 00:00:00,4691.6
2017-10-27 00:00:00,1969-01-01 00:00:00,4691.637
2018-07-27 00:00:00,1969-01-01 00:00:00,4920.605
2021-07-29 00:00:00,1969-01-01 00:00:00,4923.76
2023-09-28 00:00:00,1969-01-01 00:00:00,5283.597
1991-12-04 00:00:00,1969-04-01 00:00:00,2872.5
1992-04-28 00:00:00,1969-04-01 00:00:00,2867.8
1996-01-19 00:00:00,1969-04-01 00:00:00,3385.2
1997-05-07 00:00:00,1969-04-01 00:00:00,3390.2
1999-10-29 00:00:00,1969-04-01 00:00:00,3539.2
2000-04-03 00:00:00,1969-04-01 00:00:00,3567.6
2003-12-10 00:00:00,1969-04-01 00:00:00,3760.9
2009-07-31 00:00:00,1969-04-01 00:00:00,4256.5
2011-07-29 00:00:00,1969-04-01 00:00:00,4252.8
2013-07-31 00:00:00,1969-04-01 00:00:00,4702.1
2014-07-30 00:00:00,1969-04-01 00:00:00,4706.7
2017-10-27 00:00:00,1969-04-01 00:00:00,4706.684
2018-07-27 00:00:00,1969-04-01 00:00:00,4935.564
2021-07-29 00:00:00,1969-04-01 00:00:00,4938.728
2023-09-28 00:00:00,1969-04-01 00:00:00,5299.625
1991-12-04 00:00:00,1969-07-01 00:00:00,2887.9
1992-04-28 00:00:00,1969-07-01 00:00:00,2884.5
1996-01-19 00:00:00,1969-07-01 00:00:00,3404.3
1997-05-07 00:00:00,1969-07-01 00:00:00,3409.7
1999-10-29 00:00:00,1969-07-01 00:00:00,3560.5
2000-04-03 00:00:00,1969-07-01 00:00:00,3588.3
2003-12-10 00:00:00,1969-07-01 00:00:00,3784.2
2009-07-31 00:00:00,1969-07-01 00:00:00,4283.4
2011-07-29 00:00:00,1969-07-01 00:00:00,4279.7
2013-07-31 00:00:00,1969-07-01 00:00:00,4731.5
2014-07-30 00:00:00,1969-07-01 00:00:00,4736.1
2017-10-27 00:00:00,1969-07-01 00:00:00,4736.143
2018-07-27 00:00:00,1969-07-01 00:00:00,4968.164
2021-07-29 00:00:00,1969-07-01 00:00:00,4971.349
2023-09-28 00:00:00,1969-07-01 00:00:00,5334.6
1991-12-04 00:00:00,1969-10-01 00:00:00,2880.6
1992-04-28 00:00:00,1969-10-01 00:00:00,2875.1
1996-01-19 00:00:00,1969-10-01 00:00:00,3385.6
1997-05-07 00:00:00,1969-10-01 00:00:00,3392.6
1999-10-29 00:00:00,1969-10-01 00:00:00,3544.0
2000-04-03 00:00:00,1969-10-01 00:00:00,3571.4
2003-12-10 00:00:00,1969-10-01 00:00:00,3766.3
2009-07-31 00:00:00,1969-10-01 00:00:00,4263.3
2011-07-29 00:00:00,1969-10-01 00:00:00,4259.6
2013-07-31 00:00:00,1969-10-01 00:00:00,4711.0
2014-07-30 00:00:00,1969-10-01 00:00:00,4715.5
2017-10-27 00:00:00,1969-10-01 00:00:00,4715.469
2018-07-27 00:00:00,1969-10-01 00:00:00,4943.935
2021-07-29 00:00:00,1969-10-01 00:00:00,4947.104
2023-09-28 00:00:00,1969-10-01 00:00:00,5308.556
1991-12-04 00:00:00,1970-01-01 00:00:00,2872.2
1992-02-28 00:00:00,1970-01-01 00:00:00,2872.8
1992-04-28 00:00:00,1970-01-01 00:00:00,2867.8
1996-01-19 00:00:00,1970-01-01 00:00:00,3378.1
1997-05-07 00:00:00,1970-01-01 00:00:00,3386.5
1999-10-29 00:00:00,1970-01-01 00:00:00,3539.3
2000-04-03 00:00:00,1970-01-01 00:00:00,3566.5
2003-12-10 00:00:00,1970-01-01 00:00:00,3760.0
2009-07-31 00:00:00,1970-01-01 00:00:00,4256.6
2011-07-29 00:00:00,1970-01-01 00:00:00,4252.9
2013-07-31 00:00:00,1970-01-01 00:00:00,4702.8
2014-07-30 00:00:00,1970-01-01 00:00:00,4707.1
2017-10-27 00:00:00,1970-01-01 00:00:00,4707.112
2018-07-27 00:00:00,1970-01-01 00:00:00,4936.594
2021-07-29 00:00:00,1970-01-01 00:00:00,4939.759
2023-09-28 00:00:00,1970-01-01 00:00:00,5300.652
1991-12-04 00:00:00,1970-04-01 00:00:00,2859.4
1992-02-28 00:00:00,1970-04-01 00:00:00,2860.3
1992-04-28 00:00:00,1970-04-01 00:00:00,2859.5
1996-01-19 00:00:00,1970-04-01 00:00:00,3382.1
1997-05-07 00:00:00,1970-04-01 00:00:00,3391.6
1999-10-29 00:00:00,1970-04-01 00:00:00,3546.1
2000-04-03 00:00:00,1970-04-01 00:00:00,3573.9
2003-12-10 00:00:00,1970-04-01 00:00:00,3767.1
2009-07-31 00:00:00,1970-04-01 00:00:00,4264.3
2011-07-29 00:00:00,1970-04-01 00:00:00,4260.7
2013-07-31 00:00:00,1970-04-01 00:00:00,4711.1
2014-07-30 00:00:00,1970-04-01 00:00:00,4715.4
2017-10-27 00:00:00,1970-04-01 00:00:00,4715.441
2018-07-27 00:00:00,1970-04-01 00:00:00,4943.6
2021-07-29 00:00:00,1970-04-01 00:00:00,4946.77
2023-09-28 00:00:00,1970-04-01 00:00:00,5308.164
1991-12-04 00:00:00,1970-07-01 00:00:00,2896.5
1992-02-28 00:00:00,1970-07-01 00:00:00,2896.6
1992-04-28 00:00:00,1970-07-01 00:00:00,2895.0
1996-01-19 00:00:00,1970-07-01 00:00:00,3412.9
1997-05-07 00:00:00,1970-07-01 00:00:00,3423.0
1999-10-29 00:00:00,1970-07-01 00:00:00,3576.0
2000-04-03 00:00:00,1970-07-01 00:00:00,3605.2
2003-12-10 00:00:00,1970-07-01 00:00:00,3800.5
2009-07-31 00:00:00,1970-07-01 00:00:00,4302.3
2011-07-29 00:00:00,1970-07-01 00:00:00,4298.6
2013-07-31 00:00:00,1970-07-01 00:00:00,4752.8
2014-07-30 00:00:00,1970-07-01 00:00:00,4757.2
2017-10-27 00:00:00,1970-07-01 00:00:00,4757.213
2018-07-27 00:00:00,1970-07-01 00:00:00,4989.159
2021-07-29 00:00:00,1970-07-01 00:00:00,4992.357
2023-09-28 00:00:00,1970-07-01 00:00:00,5357.077
1991-12-04 00:00:00,1970-10-01 00:00:00,2875.3
1992-02-28 00:00:00,1970-10-01 00:00:00,2873.7
1992-04-28 00:00:00,1970-10-01 00:00:00,2873.3
1996-01-19 00:00:00,1970-10-01 00:00:00,3379.6
1997-05-07 00:00:00,1970-10-01 00:00:00,3389.4
1999-10-29 00:00:00,1970-10-01 00:00:00,3536.1
2000-04-03 00:00:00,1970-10-01 00:00:00,3566.5
2003-12-10 00:00:00,1970-10-01 00:00:00,3759.8
2009-07-31 00:00:00,1970-10-01 00:00:00,4256.6
2011-07-29 00:00:00,1970-10-01 00:00:00,4253.0
2013-07-31 00:00:00,1970-10-01 00:00:00,4703.9
2014-07-30 00:00:00,1970-10-01 00:00:00,4708.3
2017-10-27 00:00:00,1970-10-01 00:00:00,4708.281
2018-07-27 00:00:00,1970-10-01 00:00:00,4935.693
2021-07-29 00:00:00,1970-10-01 00:00:00,4938.857
2023-09-28 00:00:00,1970-10-01 00:00:00,5299.672
1991-12-04 00:00:00,1971-01-01 00:00:00,2947.1
1992-02-28 00:00:00,1971-01-01 00:00:00,2942.9
1992-04-28 00:00:00,1971-01-01 00:00:00,2939.9
1996-01-19 00:00:00,1971-01-01 00:00:00,3471.5
1997-05-07 00:00:00,1971-01-01 00:00:00,3481.4
1999-10-29 00:00:00,1971-01-01 00:00:00,3631.9
2000-04-03 00:00:00,1971-01-01 00:00:00,3666.1
2003-12-10 00:00:00,1971-01-01 00:00:00,3864.1
2009-07-31 00:00:00,1971-01-01 00:00:00,4374.0
2011-07-29 00:00:00,1971-01-01 00:00:00,4370.3
2013-07-31 00:00:00,1971-01-01 00:00:00,4829.9
2014-07-30 00:00:00,1971-01-01 00:00:00,4834.3
2017-10-27 00:00:00,1971-01-01 00:00:00,4834.349
2018-07-27 00:00:00,1971-01-01 00:00:00,5069.746
2021-07-29 00:00:00,1971-01-01 00:00:00,5072.996
2023-09-28 00:00:00,1971-01-01 00:00:00,5443.619
1991-12-04 00:00:00,1971-04-01 00:00:00,2953.8
1992-02-28 00:00:00,1971-04-01 00:00:00,2947.4
1992-04-28 00:00:00,1971-04-01 00:00:00,2944.2
1996-01-19 00:00:00,1971-04-01 00:00:00,3491.3
1997-05-07 00:00:00,1971-04-01 00:00:00,3500.9
1999-10-29 00:00:00,1971-04-01 00:00:00,3649.7
2000-04-03 00:00:00,1971-04-01 00:00:00,3686.2
2003-12-10 00:00:00,1971-04-01 00:00:00,3885.9
2009-07-31 00:00:00,1971-04-01 00:00:00,4398.8
2011-07-29 00:00:00,1971-04-01 00:00:00,4395.1
2013-07-31 00:00:00,1971-04-01 00:00:00,4857.4
2014-07-30 00:00:00,1971-04-01 00:00:00,4861.9
2017-10-27 00:00:00,1971-04-01 00:00:00,4861.938
2018-07-27 00:00:00,1971-04-01 00:00:00,5097.179
2021-07-29 00:00:00,1971-04-01 00:00:00,5100.447
2023-09-28 00:00:00,1971-04-01 00:00:00,5473.059
1991-12-04 00:00:00,1971-07-01 00:00:00,2972.8
1992-02-28 00:00:00,1971-07-01 00:00:00,2966.0
1992-04-28 00:00:00,1971-07-01 00:00:00,2962.3
1996-01-19 00:00:00,1971-07-01 00:00:00,3514.0
1997-05-07 00:00:00,1971-07-01 00:00:00,3523.8
1999-10-29 00:00:00,1971-07-01 00:00:00,3675.8
2000-04-03 00:00:00,1971-07-01 00:00:00,3714.5
2003-12-10 00:00:00,1971-07-01 00:00:00,3916.7
2009-07-31 00:00:00,1971-07-01 00:00:00,4433.9
2011-07-29 00:00:00,1971-07-01 00:00:00,4430.2
2013-07-31 00:00:00,1971-07-01 00:00:00,4895.3
2014-07-30 00:00:00,1971-07-01 00:00:00,4900.0
2017-10-27 00:00:00,1971-07-01 00:00:00,4899.95
2018-07-27 00:00:00,1971-07-01 00:00:00,5139.128
2021-07-29 00:00:00,1971-07-01 00:00:00,5142.422
2023-09-28 00:00:00,1971-07-01 00:00:00,5518.072
1991-12-04 00:00:00,1971-10-01 00:00:00,2986.6
1992-02-28 00:00:00,1971-10-01 00:00:00,2980.8
1992-04-28 00:00:00,1971-10-01 00:00:00,2977.3
1996-01-19 00:00:00,1971-10-01 00:00:00,3523.6
1997-05-07 00:00:00,1971-10-01 00:00:00,3533.8
1999-10-29 00:00:00,1971-10-01 00:00:00,3683.5
2000-04-03 00:00:00,1971-10-01 00:00:00,3723.8
2003-12-10 00:00:00,1971-10-01 00:00:00,3927.9
2009-07-31 00:00:00,1971-10-01 00:00:00,4446.3
2011-07-29 00:00:00,1971-10-01 00:00:00,4442.5
2013-07-31 00:00:00,1971-10-01 00:00:00,4909.5
2014-07-30 00:00:00,1971-10-01 00:00:00,4914.3
2017-10-27 00:00:00,1971-10-01 00:00:00,4914.261
2018-07-27 00:00:00,1971-10-01 00:00:00,5151.245
2021-07-29 00:00:00,1971-10-01 00:00:00,5154.547
2023-09-28 00:00:00,1971-10-01 00:00:00,5531.032
1991-12-04 00:00:00,1972-01-01 00:00:00,3040.1
1992-02-28 00:00:00,1972-01-01 00:00:00,3037.3
1996-01-19 00:00:00,1972-01-01 00:00:00,3593.9
1997-05-07 00:00:00,1972-01-01 00:00:00,3604.7
1999-10-29 00:00:00,1972-01-01 00:00:00,3755.6
2000-04-03 00:00:00,1972-01-01 00:00:00,3796.9
2003-12-10 00:00:00,1972-01-01 00:00:00,3997.7
2009-07-31 00:00:00,1972-01-01 00:00:00,4525.8
2011-07-29 00:00:00,1972-01-01 00:00:00,4521.9
2013-07-31 00:00:00,1972-01-01 00:00:00,4997.0
2014-07-30 00:00:00,1972-01-01 00:00:00,5002.4
2017-10-27 00:00:00,1972-01-01 00:00:00,5002.436
2018-07-27 00:00:00,1972-01-01 00:00:00,5245.974
2021-07-29 00:00:00,1972-01-01 00:00:00,5249.337
2023-09-28 00:00:00,1972-01-01 00:00:00,5632.649
1991-12-04 00:00:00,1972-04-01 00:00:00,3090.0
1992-02-28 00:00:00,1972-04-01 00:00:00,3089.7
1996-01-19 00:00:00,1972-04-01 00:00:00,3676.3
1997-05-07 00:00:00,1972-04-01 00:00:00,3687.9
1999-10-29 00:00:00,1972-04-01 00:00:00,3840.6
2000-04-03 00:00:00,1972-04-01 00:00:00,3883.8
2003-12-10 00:00:00,1972-04-01 00:00:00,4092.1
2009-07-31 00:00:00,1972-04-01 00:00:00,4633.1
2011-07-29 00:00:00,1972-04-01 00:00:00,4629.1
2013-07-31 00:00:00,1972-04-01 00:00:00,5112.7
2014-07-30 00:00:00,1972-04-01 00:00:00,5118.3
2017-10-27 00:00:00,1972-04-01 00:00:00,5118.278
2018-07-27 00:00:00,1972-04-01 00:00:00,5365.045
2021-07-29 00:00:00,1972-04-01 00:00:00,5368.485
2023-09-28 00:00:00,1972-04-01 00:00:00,5760.47
1991-12-04 00:00:00,1972-07-01 00:00:00,3124.6
1992-02-28 00:00:00,1972-07-01 00:00:00,3125.8
1996-01-19 00:00:00,1972-07-01 00:00:00,3713.8
1997-05-07 00:00:00,1972-07-01 00:00:00,3726.2
1999-10-29 00:00:00,1972-07-01 00:00:00,3877.2
2000-04-03 00:00:00,1972-07-01 00:00:00,3922.3
2003-12-10 00:00:00,1972-07-01 00:00:00,4131.1
2009-07-31 00:00:00,1972-07-01 00:00:00,4677.5
2011-07-29 00:00:00,1972-07-01 00:00:00,4673.5
2013-07-31 00:00:00,1972-07-01 00:00:00,5159.8
2014-07-30 00:00:00,1972-07-01 00:00:00,5165.4
2017-10-27 00:00:00,1972-07-01 00:00:00,5165.448
2018-07-27 00:00:00,1972-07-01 00:00:00,5415.712
2021-07-29 00:00:00,1972-07-01 00:00:00,5419.184
2023-09-28 00:00:00,1972-07-01 00:00:00,5814.854
1991-12-04 00:00:00,1972-10-01 00:00:00,3173.6
1992-02-28 00:00:00,1972-10-01 00:00:00,3175.5
1996-01-19 00:00:00,1972-10-01 00:00:00,3777.2
1997-05-07 00:00:00,1972-10-01 00:00:00,3790.4
1999-10-29 00:00:00,1972-10-01 00:00:00,3943.3
2000-04-03 00:00:00,1972-10-01 00:00:00,3990.5
2003-12-10 00:00:00,1972-10-01 00:00:00,4198.7
2009-07-31 00:00:00,1972-10-01 00:00:00,4754.5
2011-07-29 00:00:00,1972-10-01 00:00:00,4750.5
2013-07-31 00:00:00,1972-10-01 00:00:00,5245.5
2014-07-30 00:00:00,1972-10-01 00:00:00,5251.2
2017-10-27 00:00:00,1972-10-01 00:00:00,5251.226
2018-07-27 00:00:00,1972-10-01 00:00:00,5506.396
2021-07-29 00:00:00,1972-10-01 00:00:00,5509.926
2023-09-28 00:00:00,1972-10-01 00:00:00,5912.22
1991-12-04 00:00:00,1973-01-01 00:00:00,3252.2
1992-02-28 00:00:00,1973-01-01 00:00:00,3253.3
1996-01-19 00:00:00,1973-01-01 00:00:00,3876.9
1997-05-07 00:00:00,1973-01-01 00:00:00,3892.2
1999-10-29 00:00:00,1973-01-01 00:00:00,4040.9
2000-04-03 00:00:00,1973-01-01 00:00:00,4092.3
2003-12-10 00:00:00,1973-01-01 00:00:00,4305.3
2009-07-31 00:00:00,1973-01-01 00:00:00,4876.2
2011-07-29 00:00:00,1973-01-01 00:00:00,4872.0
2013-07-31 00:00:00,1973-01-01 00:00:00,5374.7
2014-07-30 00:00:00,1973-01-01 00:00:00,5380.5
2017-10-27 00:00:00,1973-01-01 00:00:00,5380.502
2018-07-27 00:00:00,1973-01-01 00:00:00,5642.669
2021-07-29 00:00:00,1973-01-01 00:00:00,5646.286
2023-09-28 00:00:00,1973-01-01 00:00:00,6058.544
1991-12-04 00:00:00,1973-04-01 00:00:00,3267.5
1992-02-28 00:00:00,1973-04-01 00:00:00,3267.6
1996-01-19 00:00:00,1973-04-01 00:00:00,3903.3
1997-05-07 00:00:00,1973-04-01 00:00:00,3919.0
1999-10-29 00:00:00,1973-04-01 00:00:00,4081.4
2000-04-03 00:00:00,1973-04-01 00:00:00,4133.3
2003-12-10 00:00:00,1973-04-01 00:00:00,4355.1
2009-07-31 00:00:00,1973-04-01 00:00:00,4932.6
2011-07-29 00:00:00,1973-04-01 00:00:00,4928.4
2013-07-31 00:00:00,1973-04-01 00:00:00,5435.6
2014-07-30 00:00:00,1973-04-01 00:00:00,5441.5
2017-10-27 00:00:00,1973-04-01 00:00:00,5441.504
2018-07-27 00:00:00,1973-04-01 00:00:00,5704.098
2021-07-29 00:00:00,1973-04-01 00:00:00,5707.755
2023-09-28 00:00:00,1973-04-01 00:00:00,6124.506
1991-12-04 00:00:00,1973-07-01 00:00:00,3264.9
1992-02-28 00:00:00,1973-07-01 00:00:00,3264.3
1996-01-19 00:00:00,1973-07-01 00:00:00,3892.8
1997-05-07 00:00:00,1973-07-01 00:00:00,3907.1
1999-10-29 00:00:00,1973-07-01 00:00:00,4066.8
2000-04-03 00:00:00,1973-07-01 00:00:00,4117.0
2003-12-10 00:00:00,1973-07-01 00:00:00,4331.9
2009-07-31 00:00:00,1973-07-01 00:00:00,4906.3
2011-07-29 00:00:00,1973-07-01 00:00:00,4902.1
2013-07-31 00:00:00,1973-07-01 00:00:00,5406.1
2014-07-30 00:00:00,1973-07-01 00:00:00,5411.9
2017-10-27 00:00:00,1973-07-01 00:00:00,5411.935
2018-07-27 00:00:00,1973-07-01 00:00:00,5674.1
2021-07-29 00:00:00,1973-07-01 00:00:00,5677.738
2023-09-28 00:00:00,1973-07-01 00:00:00,6092.301
1991-12-04 00:00:00,1973-10-01 00:00:00,3289.7
1992-02-28 00:00:00,1973-10-01 00:00:00,3289.1
1996-01-19 00:00:00,1973-10-01 00:00:00,3936.2
1997-05-07 00:00:00,1973-10-01 00:00:00,3947.1
1999-10-29 00:00:00,1973-10-01 00:00:00,4103.3
2000-04-03 00:00:00,1973-10-01 00:00:00,4151.1
2003-12-10 00:00:00,1973-10-01 00:00:00,4373.3
2009-07-31 00:00:00,1973-10-01 00:00:00,4953.1
2011-07-29 00:00:00,1973-10-01 00:00:00,4948.8
2013-07-31 00:00:00,1973-10-01 00:00:00,5456.5
2014-07-30 00:00:00,1973-10-01 00:00:00,5462.4
2017-10-27 00:00:00,1973-10-01 00:00:00,5462.397
2018-07-27 00:00:00,1973-10-01 00:00:00,5727.96
2021-07-29 00:00:00,1973-10-01 00:00:00,5731.632
2023-09-28 00:00:00,1973-10-01 00:00:00,6150.131
