asset,asset_class,indicator,slot,horizon,ic,ic_ir,n_obs,p_value,note,survives_fdr,cutoff
^GSPC,equity,MO-tmo,momentum,1,-0.0083375170078991,-0.642993475950005,24094,0.2059806164084471,,False,2023-12-31
^GSPC,equity,MO-tmo,momentum,5,-0.0178812773187539,-0.359282701896232,24090,0.1225011533006753,,False,2023-12-31
^GSPC,equity,MO-tmo,momentum,10,-0.0094774073145806,-0.2608644154990528,24085,0.5282689525964206,,False,2023-12-31
^GSPC,equity,MO-tmo,momentum,20,-0.017617847869181,-0.2412122999458546,24075,0.3500140441939731,,False,2023-12-31
^GSPC,equity,MO-trix,momentum,1,0.0160014197444146,-0.7658839920080004,24026,0.0258803560099452,,False,2023-12-31
^GSPC,equity,MO-trix,momentum,5,0.0065151918388406,-0.4306263896749263,24022,0.6147029646310458,,False,2023-12-31
^GSPC,equity,MO-trix,momentum,10,-0.0032456691491878,-0.3014073916104472,24017,0.8530538296314245,,False,2023-12-31
^GSPC,equity,MO-trix,momentum,20,0.0050071270433312,-0.1946661581114256,24007,0.8342696065056356,,False,2023-12-31
^GSPC,equity,MO-tsi,momentum,1,0.0061316384293043,-0.957832499788318,24077,0.3616012140297679,,False,2023-12-31
^GSPC,equity,MO-tsi,momentum,5,-0.0067255456502555,-0.5620863918483807,24073,0.5669515421845948,,False,2023-12-31
^GSPC,equity,MO-tsi,momentum,10,-0.014737670495293,-0.4125342658975431,24068,0.3498202555685822,,False,2023-12-31
^GSPC,equity,MO-tsi,momentum,20,-0.0265912569463032,-0.3146535113050965,24058,0.2087117514817525,,False,2023-12-31
^GSPC,equity,MO-uo,momentum,1,0.0006178130336273,-0.4009989607882093,24086,0.9255243971841084,,False,2023-12-31
^GSPC,equity,MO-uo,momentum,5,-0.0056896686968859,-0.2941646931106292,24082,0.6160779805419134,,False,2023-12-31
^GSPC,equity,MO-uo,momentum,10,0.0044785082258634,-0.225470834919307,24077,0.7559690432114979,,False,2023-12-31
^GSPC,equity,MO-uo,momentum,20,0.0070546375775082,-0.2220236674010157,24067,0.6854346210134514,,False,2023-12-31
^GSPC,equity,MO-willr,momentum,1,0.0119785644871161,-0.2544874499068926,24101,0.0665259053476772,,False,2023-12-31
^GSPC,equity,MO-willr,momentum,5,-0.0004378224636343,-0.2518979280312509,24097,0.9686347790941128,,False,2023-12-31
^GSPC,equity,MO-willr,momentum,10,0.0067023362976643,-0.2040468506554396,24092,0.6350069475213171,,False,2023-12-31
^GSPC,equity,MO-willr,momentum,20,-0.0009769203327603,-0.2234987363506274,24082,0.9539251157617747,,False,2023-12-31
^GSPC,equity,VO-massi,volatility,1,0.0026317982942411,0.0562011366255615,24074,0.6860596496838923,,False,2023-12-31
^GSPC,equity,VO-massi,volatility,5,0.000368463848969,0.0189338772480645,24070,0.9742809625797292,,False,2023-12-31
^GSPC,equity,VO-massi,volatility,10,-0.0120425767586539,0.0075819721484576,24065,0.4175315251698371,,False,2023-12-31
^GSPC,equity,VO-massi,volatility,20,-0.0096551736381824,0.0054375926045586,24055,0.6149128895574152,,False,2023-12-31
^GSPC,equity,VO-natr,volatility,1,-0.008665167782807,0.4700881826990259,24100,0.2091724744082617,,False,2023-12-31
^GSPC,equity,VO-natr,volatility,5,-0.0009954571498754,0.2729529972766058,24096,0.9368336598204012,,False,2023-12-31
^GSPC,equity,VO-natr,volatility,10,0.0055788121618964,0.1953431966991742,24091,0.7458710916762291,,False,2023-12-31
^GSPC,equity,VO-natr,volatility,20,0.0042591946887145,0.1479193360002436,24081,0.8580215188161165,,False,2023-12-31
^GSPC,equity,VO-rvi,volatility,1,0.0145308593875678,-0.3877866970957453,24088,0.024445482019008,,False,2023-12-31
^GSPC,equity,VO-rvi,volatility,5,0.0156837672219833,-0.2482360196901004,24084,0.1510066404777323,,False,2023-12-31
^GSPC,equity,VO-rvi,volatility,10,0.0256431737084572,-0.1928106337360831,24079,0.065185526102353,,False,2023-12-31
^GSPC,equity,VO-rvi,volatility,20,0.0203207519751891,-0.1862514196689687,24069,0.2447318649197376,,False,2023-12-31
^GSPC,equity,VO-ui,volatility,1,0.0003657852586124,0.6777017788373567,24088,0.9569193244493084,,False,2023-12-31
^GSPC,equity,VO-ui,volatility,5,0.0171178258028888,0.3839486896836494,24084,0.1545317089972086,,False,2023-12-31
^GSPC,equity,VO-ui,volatility,10,0.0278423070533735,0.2778536861271976,24079,0.0845952854850927,,False,2023-12-31
^GSPC,equity,VO-ui,volatility,20,0.0318185067849666,0.2264981254607387,24069,0.1337548158291603,,False,2023-12-31
^GSPC,equity,VO-ATR_RATIO,volatility,1,-0.008665167782807,0.4700881826990259,24100,0.2091724744082617,,False,2023-12-31
^GSPC,equity,VO-ATR_RATIO,volatility,5,-0.0009954571498754,0.2729529972766058,24096,0.9368336598204012,,False,2023-12-31
^GSPC,equity,VO-ATR_RATIO,volatility,10,0.0055788121618964,0.1953431966991742,24091,0.7458710916762291,,False,2023-12-31
^GSPC,equity,VO-ATR_RATIO,volatility,20,0.0042591946887145,0.1479193360002436,24081,0.8580215188161165,,False,2023-12-31
^GSPC,equity,VO-KC_WIDTH,volatility,1,-0.0077903702849949,0.37823414599513,24094,0.2581009508267873,,False,2023-12-31
^GSPC,equity,VO-KC_WIDTH,volatility,5,-0.0008239858900332,0.2142669133648491,24090,0.9474949174116156,,False,2023-12-31
^GSPC,equity,VO-KC_WIDTH,volatility,10,0.0056518647235543,0.1499679188910458,24085,0.7414675921633065,,False,2023-12-31
^GSPC,equity,VO-KC_WIDTH,volatility,20,0.0049389268570131,0.1122637281083335,24075,0.8347044928871095,,False,2023-12-31
^GSPC,equity,VO-DC_WIDTH,volatility,1,0.0049344857883882,0.1336177310774018,24095,0.4723500168298991,,False,2023-12-31
^GSPC,equity,VO-DC_WIDTH,volatility,5,0.0235322623938252,0.0810564294003836,24091,0.0549680937303567,,False,2023-12-31
^GSPC,equity,VO-DC_WIDTH,volatility,10,0.0311057044253182,0.0594766531227164,24086,0.0584250583696841,,False,2023-12-31
^GSPC,equity,VO-DC_WIDTH,volatility,20,0.0336867947544122,0.0375932963591608,24076,0.1220927385232494,,False,2023-12-31
^GSPC,equity,VO-ACCB_WIDTH,volatility,1,-0.0044198569351633,0.1990540459892929,24095,0.5344683424896509,,False,2023-12-31
^GSPC,equity,VO-ACCB_WIDTH,volatility,5,-0.0005040348010488,0.1078501032415216,24091,0.9691654017577184,,False,2023-12-31
^GSPC,equity,VO-ACCB_WIDTH,volatility,10,0.0007211978764249,0.0693810575659365,24086,0.9679237140042856,,False,2023-12-31
^GSPC,equity,VO-ACCB_WIDTH,volatility,20,0.0085739275141986,0.0491946214480251,24076,0.729971895442363,,False,2023-12-31
^GSPC,equity,VO-BBP,volatility,1,0.0360992764037322,0.0536540069267491,24110,8.690279887454607e-09,,True,2023-12-31
^GSPC,equity,VO-BBP,volatility,5,0.0005212741755912,-0.1688507941237445,24106,0.9538854874424352,,False,2023-12-31
^GSPC,equity,VO-BBP,volatility,10,0.0020305869231406,-0.1799586780459857,24101,0.8381655035472948,,False,2023-12-31
^GSPC,equity,VO-BBP,volatility,20,0.0065194504438919,-0.2059678248133304,24091,0.5257410039885191,,False,2023-12-31
^NDX,equity,VU-ad,volume,1,-0.0054349668444746,-1.0710696540328537,9639,0.5822405065774272,,False,2023-12-31
^NDX,equity,VU-ad,volume,5,-0.0108381573247965,-0.5713069226197941,9635,0.5523490942182886,,False,2023-12-31
^NDX,equity,VU-ad,volume,10,-0.0081548585272566,-0.3852529936554404,9630,0.7501021677491672,,False,2023-12-31
^NDX,equity,VU-ad,volume,20,-0.01616577071691,-0.2538120047139534,9620,0.6513134600201865,,False,2023-12-31
^NDX,equity,VU-adosc,volume,1,-0.0313508619807269,-0.7046971727776336,9630,0.0020849442422061,,True,2023-12-31
^NDX,equity,VU-adosc,volume,5,-0.0530942620369965,-0.4005033385125529,9626,0.0024602098332894,,True,2023-12-31
^NDX,equity,VU-adosc,volume,10,-0.0351128139748465,-0.2619850636577435,9621,0.130809021298717,,False,2023-12-31
^NDX,equity,VU-adosc,volume,20,-0.0144572434733899,-0.2083042487023343,9611,0.6129394923011049,,False,2023-12-31
^NDX,equity,VU-cmf,volume,1,-0.0028773137552791,-0.6186074424288343,9620,0.7791932215490036,,False,2023-12-31
^NDX,equity,VU-cmf,volume,5,-0.0184671013194095,-0.356617236699411,9616,0.3080774590707605,,False,2023-12-31
^NDX,equity,VU-cmf,volume,10,-0.0134152977618992,-0.2443079961791434,9611,0.5870581741305574,,False,2023-12-31
^NDX,equity,VU-cmf,volume,20,0.007522336484533,-0.1814724748087349,9601,0.8143492574984279,,False,2023-12-31
^NDX,equity,VU-efi,volume,1,-0.0220169826825257,-0.6241048716912124,9626,0.0364939135553178,,False,2023-12-31
^NDX,equity,VU-efi,volume,5,-0.0345345372044634,-0.4301568565930752,9622,0.0378593366590967,,False,2023-12-31
^NDX,equity,VU-efi,volume,10,-0.0208142778325013,-0.3079315511458296,9617,0.3387170198480026,,False,2023-12-31
^NDX,equity,VU-efi,volume,20,-0.0217317397750296,-0.2992824318743054,9607,0.4122142699272461,,False,2023-12-31
^NDX,equity,VU-eom,volume,1,-0.006640509118695,-0.5611672378002427,9625,0.5385795233295552,,False,2023-12-31
^NDX,equity,VU-eom,volume,5,-0.0114050639254126,-0.3247891257305906,9621,0.5366118373796316,,False,2023-12-31
^NDX,equity,VU-eom,volume,10,0.0118673479008012,-0.217773566243573,9616,0.6211675645944059,,False,2023-12-31
^NDX,equity,VU-eom,volume,20,-0.0127781254260247,-0.2157707792617755,9606,0.666371905565797,,False,2023-12-31
^NDX,equity,VU-kvo,volume,1,-0.0089351754445778,-0.5990016014960424,9584,0.3832311163329377,,False,2023-12-31
^NDX,equity,VU-kvo,volume,5,-0.0174844599566132,-0.346758026652518,9580,0.3227660393246984,,False,2023-12-31
^NDX,equity,VU-kvo,volume,10,0.0106147952359226,-0.206595359440286,9575,0.6542796744302772,,False,2023-12-31
^NDX,equity,VU-kvo,volume,20,0.0086908891709044,-0.1664653055515839,9565,0.7755763932856801,,False,2023-12-31
^NDX,equity,VU-mfi,volume,1,-0.0024497560259713,-0.5873508167250793,9625,0.8132353414155334,,False,2023-12-31
^NDX,equity,VU-mfi,volume,5,-0.0084264425314973,-0.3240030907864815,9621,0.6407543435072245,,False,2023-12-31
^NDX,equity,VU-mfi,volume,10,0.0164779619822433,-0.2044706514033732,9616,0.493662138005564,,False,2023-12-31
^NDX,equity,VU-mfi,volume,20,0.001793360444525,-0.1873002942376013,9606,0.9536456880531382,,False,2023-12-31
^NDX,equity,VU-nvi,volume,1,0.0105516564346985,-0.595460067306235,9639,0.2990529267921478,,False,2023-12-31
^NDX,equity,VU-nvi,volume,5,0.0188241779391168,-0.2827946294969721,9635,0.3185285040248131,,False,2023-12-31
^NDX,equity,VU-nvi,volume,10,0.0278822066219994,-0.1699068679719107,9630,0.2937393027500219,,False,2023-12-31
^NDX,equity,VU-nvi,volume,20,0.0231131613683549,-0.1188694930052495,9620,0.5324053967708654,,False,2023-12-31
^NDX,equity,VU-obv,volume,1,-0.0070717856892038,-1.179505435874893,9639,0.4744348678267283,,False,2023-12-31
^NDX,equity,VU-obv,volume,5,-0.0144041488083223,-0.5981498600552821,9635,0.4302175444291275,,False,2023-12-31
^NDX,equity,VU-obv,volume,10,-0.0128925628458045,-0.4289835622125392,9630,0.6151654632973766,,False,2023-12-31
^NDX,equity,VU-obv,volume,20,-0.0216560020746488,-0.3298580289517103,9620,0.5459872938389009,,False,2023-12-31
^NDX,equity,VU-pvi,volume,1,0.016755574482639,0.0379658784319826,9639,0.1006155535074845,,False,2023-12-31
^NDX,equity,VU-pvi,volume,5,-0.0045380309018644,-0.1337611917205277,9635,0.6656116606852822,,False,2023-12-31
^NDX,equity,VU-pvi,volume,10,-0.0153615078847745,-0.155174152170856,9630,0.1632065596247515,,False,2023-12-31
^NDX,equity,VU-pvi,volume,20,0.0110212184154659,-0.1331671074838901,9620,0.3142559390750987,,False,2023-12-31
^NDX,equity,VU-pvo,volume,1,-0.0248842097621151,-0.1830000226254421,9606,0.0170306330251298,,False,2023-12-31
^NDX,equity,VU-pvo,volume,5,-0.0423928540541839,-0.0983545641972345,9602,0.0140058575266445,,False,2023-12-31
^NDX,equity,VU-pvo,volume,10,-0.0298148706701801,-0.0498264429165639,9597,0.1478480053784578,,False,2023-12-31
^NDX,equity,VU-pvo,volume,20,0.0081835367938122,-0.0121369116681477,9587,0.7067328739653882,,False,2023-12-31
^NDX,equity,VU-pvt,volume,1,-0.0100266703100128,-1.3713320369113895,9638,0.3091123397461391,,False,2023-12-31
^NDX,equity,VU-pvt,volume,5,-0.0217454264056769,-0.8875672029245257,9634,0.2324842659649098,,False,2023-12-31
^NDX,equity,VU-pvt,volume,10,-0.0231514302717127,-0.6691542404819801,9629,0.3649440483587244,,False,2023-12-31
^NDX,equity,VU-pvt,volume,20,-0.034809876893307,-0.5058735376495581,9619,0.3296384467583115,,False,2023-12-31
^NDX,equity,VU-wb_tsv,volume,1,0.0015050135756017,-0.6911346021524676,9621,0.8861933550380541,,False,2023-12-31
^NDX,equity,VU-wb_tsv,volume,5,-0.0110495943227604,-0.4199609269616838,9617,0.5390816279030155,,False,2023-12-31
^NDX,equity,VU-wb_tsv,volume,10,-0.0122488223801378,-0.3067284370320657,9612,0.6122819322184607,,False,2023-12-31
^NDX,equity,VU-wb_tsv,volume,20,-0.0348203219215171,-0.2690492643579169,9602,0.2639021825617546,,False,2023-12-31
^NDX,equity,TR-adx,trend,1,0.0061246052669906,-0.0320827660193301,9612,0.5528987222114017,,False,2023-12-31
^NDX,equity,TR-adx,trend,5,0.0176003614407659,-0.0108921435330666,9608,0.3446879912096777,,False,2023-12-31
^NDX,equity,TR-adx,trend,10,0.0134540143318546,-0.0153788615159763,9603,0.5949000419298838,,False,2023-12-31
^NDX,equity,TR-adx,trend,20,-8.180060831826865e-05,-0.0055992418575817,9593,0.9980580621045616,,False,2023-12-31
^NDX,equity,TR-aroon,trend,1,-0.0131056692336153,-0.5646699511758356,9625,0.2018036086679067,,False,2023-12-31
^NDX,equity,TR-aroon,trend,5,-0.024526820973927,-0.3102702261313327,9621,0.1640218331455326,,False,2023-12-31
^NDX,equity,TR-aroon,trend,10,0.0070603635036103,-0.1992723750950385,9616,0.7625301248892136,,False,2023-12-31
^NDX,equity,TR-aroon,trend,20,-0.0010263013044686,-0.1936265381037631,9606,0.9722561218797068,,False,2023-12-31
^NDX,equity,TR-chop,trend,1,-0.0052809663547346,0.0804824386362163,9625,0.6018427745941666,,False,2023-12-31
^NDX,equity,TR-chop,trend,5,-0.0021278594148583,0.0562188604605839,9621,0.9036138397744208,,False,2023-12-31
^NDX,equity,TR-chop,trend,10,-0.0183751075594124,0.0352969567181064,9616,0.4138358108755799,,False,2023-12-31
^NDX,equity,TR-chop,trend,20,-0.0017586569375756,0.0495856921231564,9606,0.9465332543329268,,False,2023-12-31
^NDX,equity,TR-dpo,trend,1,-0.0028028537462751,-0.922017543681906,9609,0.7934404801979194,,False,2023-12-31
^NDX,equity,TR-dpo,trend,5,-0.0144573770229175,-0.5455797174667127,9605,0.4453590647972963,,False,2023-12-31
^NDX,equity,TR-dpo,trend,10,-0.0072135506696348,-0.3769374995297316,9600,0.7797538388261052,,False,2023-12-31
^NDX,equity,TR-dpo,trend,20,-0.024125135783452,-0.3174992891419191,9590,0.4823383122445078,,False,2023-12-31
^NDX,equity,TR-qstick,trend,1,-0.0177422078429286,-0.5622729937900464,9630,0.0975645161451167,,False,2023-12-31
^NDX,equity,TR-qstick,trend,5,-0.0188023731270434,-0.3067335700479949,9626,0.2917786157215556,,False,2023-12-31
^NDX,equity,TR-qstick,trend,10,0.0065537008661375,-0.2141898388415478,9621,0.7774063965408124,,False,2023-12-31
^NDX,equity,TR-qstick,trend,20,0.0079916758869409,-0.2156215025372114,9611,0.7732483637740138,,False,2023-12-31
^NDX,equity,TR-trendflex,trend,1,-0.0070485358461603,-0.5886507106077927,9619,0.4975256054071407,,False,2023-12-31
^NDX,equity,TR-trendflex,trend,5,-0.015744033777333,-0.310092368544936,9615,0.3946664311626384,,False,2023-12-31
^NDX,equity,TR-trendflex,trend,10,-0.0008424325420862,-0.2195172706462751,9610,0.9723450583237786,,False,2023-12-31
^NDX,equity,TR-trendflex,trend,20,-0.0258558186806186,-0.2273718403296123,9600,0.3975622988281971,,False,2023-12-31
^NDX,equity,TR-vhf,trend,1,0.0061889980056741,-0.1000622963671674,9611,0.542478834353822,,False,2023-12-31
^NDX,equity,TR-vhf,trend,5,-0.0003179984342648,-0.0902005037690986,9607,0.9860589129298478,,False,2023-12-31
^NDX,equity,TR-vhf,trend,10,-0.0082268940812447,-0.0738614157639459,9602,0.7354073901026199,,False,2023-12-31
^NDX,equity,TR-vhf,trend,20,-0.0239152633136958,-0.0637989828951933,9592,0.4386945542922155,,False,2023-12-31
^NDX,equity,TR-vortex,trend,1,-0.006322727772122,-0.6217311623462235,9625,0.5440997641988723,,False,2023-12-31
^NDX,equity,TR-vortex,trend,5,-0.0103862520657404,-0.3696225953136003,9621,0.563146479092049,,False,2023-12-31
^NDX,equity,TR-vortex,trend,10,0.0078556128337945,-0.2444542098692153,9616,0.742765110567656,,False,2023-12-31
^NDX,equity,TR-vortex,trend,20,-0.0105458988245036,-0.2391566408012237,9606,0.7257024235296883,,False,2023-12-31
^NDX,equity,MO-ao,momentum,1,-0.0026199477019765,-0.8188938925461421,9606,0.8064301838940076,,False,2023-12-31
^NDX,equity,MO-ao,momentum,5,-0.0133844989284816,-0.4602302754356595,9602,0.4867002285883061,,False,2023-12-31
^NDX,equity,MO-ao,momentum,10,-0.0061168706173827,-0.3299379730355774,9597,0.8141290202982181,,False,2023-12-31
^NDX,equity,MO-ao,momentum,20,-0.0254803919565646,-0.2779218147513084,9587,0.4611354217802602,,False,2023-12-31
^NDX,equity,MO-apo,momentum,1,0.0097443866396664,-0.5743884095532382,9614,0.3621342752447934,,False,2023-12-31
^NDX,equity,MO-apo,momentum,5,0.0010394605585745,-0.3406924536984604,9610,0.9565666788353648,,False,2023-12-31
^NDX,equity,MO-apo,momentum,10,-0.0037430110067862,-0.2473079115019359,9605,0.8857059472981987,,False,2023-12-31
^NDX,equity,MO-apo,momentum,20,-0.0203357346185428,-0.2164976256070454,9595,0.541856642437553,,False,2023-12-31
^NDX,equity,MO-bias,momentum,1,0.0026212484688897,-0.7967530507366042,9614,0.8122045737407602,,False,2023-12-31
^NDX,equity,MO-bias,momentum,5,-0.0129097536509966,-0.4866061703635542,9610,0.4993361957255694,,False,2023-12-31
^NDX,equity,MO-bias,momentum,10,0.0058214537061195,-0.3300042884296573,9605,0.8208694936995047,,False,2023-12-31
^NDX,equity,MO-bias,momentum,20,-0.0023302101003475,-0.3002936036849967,9595,0.9435753198673378,,False,2023-12-31
^NDX,equity,MO-bop,momentum,1,0.0097129097203835,-0.0314265208235953,9639,0.3386817939093745,,False,2023-12-31
^NDX,equity,MO-bop,momentum,5,-0.0138145245572939,-0.2039433133495362,9635,0.1773357384019133,,False,2023-12-31
^NDX,equity,MO-bop,momentum,10,-0.0205103460525319,-0.2451519916023434,9630,0.0488603685128809,,False,2023-12-31
^NDX,equity,MO-bop,momentum,20,-0.0040444654677761,-0.2195030724611113,9620,0.6978198804022875,,False,2023-12-31
^NDX,equity,MO-brar,momentum,1,0.0014414362538767,-0.5935790198542025,9614,0.8897093284298724,,False,2023-12-31
^NDX,equity,MO-brar,momentum,5,-0.0048324513399284,-0.3362840268970722,9610,0.7919982831185917,,False,2023-12-31
^NDX,equity,MO-brar,momentum,10,0.0111849715307277,-0.2304524698880138,9605,0.6490983183285935,,False,2023-12-31
^NDX,equity,MO-brar,momentum,20,0.0111564624718661,-0.1865572692249666,9595,0.730831547951332,,False,2023-12-31
^NDX,equity,MO-cci,momentum,1,-0.0111594539920203,-0.4812353894761682,9626,0.2716359907788784,,False,2023-12-31
^NDX,equity,MO-cci,momentum,5,-0.0452770110337997,-0.3480441154769774,9622,0.0074926279674165,,False,2023-12-31
^NDX,equity,MO-cci,momentum,10,-0.024696766432396,-0.2538579837678001,9617,0.2556475716889541,,False,2023-12-31
^NDX,equity,MO-cci,momentum,20,-0.0183860868990771,-0.2539853100876592,9607,0.468570167418035,,False,2023-12-31
^NDX,equity,MO-cfo,momentum,1,0.0223689935048061,0.1550963322041479,9631,0.0397146591651559,,False,2023-12-31
^NDX,equity,MO-cfo,momentum,5,0.0122720130308138,0.0572925243975255,9627,0.4188235269235569,,False,2023-12-31
^NDX,equity,MO-cfo,momentum,10,-0.0218757719246391,0.0110540160427848,9622,0.1486841641854915,,False,2023-12-31
^NDX,equity,MO-cfo,momentum,20,0.0077379539434227,0.0738747588634702,9612,0.5627989275811527,,False,2023-12-31
^NDX,equity,MO-cg,momentum,1,0.015877664259972,0.5775153525074921,9630,0.1453008942859608,,False,2023-12-31
^NDX,equity,MO-cg,momentum,5,0.0358053474910771,0.309331904624123,9626,0.0561887435278024,,False,2023-12-31
^NDX,equity,MO-cg,momentum,10,0.0010083127413636,0.2097568284396,9621,0.9659775401506918,,False,2023-12-31
^NDX,equity,MO-cg,momentum,20,0.0071286824877887,0.2236402761582215,9611,0.7961197757060635,,False,2023-12-31
^NDX,equity,MO-cmo,momentum,1,-0.0091572845262591,-0.8437556663612668,9625,0.3742997511382889,,False,2023-12-31
^NDX,equity,MO-cmo,momentum,5,-0.0294646308261059,-0.5488210347615445,9621,0.0999330465064739,,False,2023-12-31
^NDX,equity,MO-cmo,momentum,10,-0.0133879480919309,-0.3842358930012063,9616,0.5759564713568919,,False,2023-12-31
^NDX,equity,MO-cmo,momentum,20,-0.0170768461942477,-0.3379577970415835,9606,0.5837266816370421,,False,2023-12-31
^NDX,equity,MO-coppock,momentum,1,0.0045410119768786,-0.6425528861540355,9616,0.6823639277563338,,False,2023-12-31
